client_id,age,account_age_months,employment_type,segment
CLI_04438,70,58,Unemployed,Premium
CLI_04439,56,87,Self-employed,Mass
CLI_04440,18,118,Unemployed,Mass-Affluent
CLI_04441,34,53,Salaried,Mass
CLI_04442,58,84,Unemployed,Mass
CLI_04443,47,79,Salaried,Mass-Affluent
CLI_04444,70,23,Salaried,Private
CLI_04445,30,28,Self-employed,Mass-Affluent
CLI_04446,38,16,Self-employed,Mass-Affluent
CLI_04447,36,37,Gig-worker,Private
CLI_04448,70,21,Gig-worker,Mass
CLI_04449,36,79,Salaried,Mass
CLI_04450,74,17,Gig-worker,Mass
CLI_04451,42,114,Gig-worker,Mass-Affluent
CLI_04452,39,37,Gig-worker,Mass-Affluent
CLI_04453,48,77,Gig-worker,Mass-Affluent
CLI_04454,34,19,Business Owner,Premium
CLI_04455,72,30,Gig-worker,Mass-Affluent
CLI_04456,40,45,Self-employed,Mass
CLI_04457,49,18,Unemployed,Mass
CLI_04458,27,78,Gig-worker,Premium
CLI_04459,27,62,Salaried,Mass
CLI_04460,53,36,Salaried,Mass
CLI_04461,25,100,Self-employed,Mass
CLI_04462,71,84,Salaried,Mass
CLI_04463,69,52,Gig-worker,Mass-Affluent
CLI_04464,37,19,Salaried,Mass
CLI_04465,49,109,Salaried,Premium
CLI_04466,67,44,Gig-worker,Mass
CLI_04467,31,7,Business Owner,Mass-Affluent
CLI_04468,67,44,Gig-worker,Mass-Affluent
CLI_04469,45,117,Unemployed,Mass-Affluent
CLI_04470,63,68,Business Owner,Premium
CLI_04471,69,34,Salaried,Mass
CLI_04472,70,66,Salaried,Mass
CLI_04473,41,69,Self-employed,Mass
CLI_04474,32,55,Unemployed,Premium
CLI_04475,39,10,Gig-worker,Private
CLI_04476,47,96,Business Owner,Mass
CLI_04477,21,42,Salaried,Mass-Affluent
CLI_04478,30,41,Salaried,Mass
CLI_04479,40,77,Gig-worker,Mass
CLI_04480,25,103,Gig-worker,Mass-Affluent
CLI_04481,35,69,Salaried,Mass
CLI_04482,29,10,Salaried,Mass
CLI_04483,72,10,Salaried,Mass-Affluent
CLI_04484,48,102,Gig-worker,Mass-Affluent
CLI_04485,31,91,Unemployed,Mass
CLI_04486,51,60,Unemployed,Mass-Affluent
CLI_04487,35,51,Self-employed,Mass
CLI_04488,73,21,Gig-worker,Mass
CLI_04489,51,8,Gig-worker,Mass-Affluent
CLI_04490,28,65,Salaried,Mass
CLI_04491,58,92,Salaried,Mass
CLI_04492,29,113,Salaried,Mass
CLI_04493,66,103,Self-employed,Premium
CLI_04494,32,78,Unemployed,Mass
CLI_04495,74,85,Gig-worker,Mass
CLI_04496,48,30,Self-employed,Mass
CLI_04497,66,85,Salaried,Mass
CLI_04498,46,49,Gig-worker,Mass
CLI_04499,43,9,Self-employed,Mass
CLI_04500,35,17,Gig-worker,Mass-Affluent
CLI_04501,49,69,Salaried,Mass-Affluent
CLI_04502,39,58,Unemployed,Mass-Affluent
CLI_04503,55,57,Self-employed,Mass
CLI_04504,34,62,Unemployed,Mass
CLI_04505,40,95,Self-employed,Mass
CLI_04506,41,52,Business Owner,Mass
CLI_04507,67,61,Salaried,Mass
CLI_04508,25,40,Salaried,Mass-Affluent
CLI_04509,58,38,Salaried,Mass
CLI_04510,23,43,Salaried,Mass
CLI_04511,22,63,Gig-worker,Mass
CLI_04512,61,19,Gig-worker,Mass
CLI_04513,74,100,Gig-worker,Premium
CLI_04514,46,50,Salaried,Mass
CLI_04515,45,33,Unemployed,Premium
CLI_04516,28,13,Salaried,Mass
CLI_04517,74,78,Salaried,Premium
CLI_04518,18,97,Self-employed,Mass
CLI_04519,60,62,Self-employed,Premium
CLI_04520,36,93,Gig-worker,Mass
CLI_04521,26,43,Salaried,Mass
CLI_04522,44,49,Gig-worker,Mass
CLI_04523,51,36,Salaried,Mass
CLI_04524,61,108,Salaried,Mass
CLI_04525,21,10,Self-employed,Mass-Affluent
CLI_04526,53,95,Salaried,Mass
CLI_04527,35,6,Salaried,Mass
CLI_04528,32,57,Gig-worker,Mass-Affluent
CLI_04529,68,1,Business Owner,Mass
CLI_04530,30,71,Business Owner,Mass
CLI_04531,36,58,Gig-worker,Premium
CLI_04532,66,91,Salaried,Private
CLI_04533,23,21,Salaried,Premium
CLI_04534,65,92,Salaried,Mass-Affluent
CLI_04535,73,80,Gig-worker,Mass
CLI_04536,29,56,Gig-worker,Private
CLI_04537,68,110,Gig-worker,Mass
CLI_04538,54,87,Gig-worker,Mass
CLI_04539,34,116,Salaried,Mass-Affluent
CLI_04540,40,20,Gig-worker,Mass
CLI_04541,43,102,Salaried,Mass
CLI_04542,46,54,Gig-worker,Mass
CLI_04543,50,25,Self-employed,Mass
CLI_04544,44,28,Gig-worker,Mass
CLI_04545,42,5,Gig-worker,Mass
CLI_04546,73,21,Gig-worker,Mass
CLI_04547,72,18,Salaried,Mass
CLI_04548,27,47,Salaried,Mass
CLI_04549,64,70,Gig-worker,Mass
CLI_04550,40,57,Salaried,Premium
CLI_04551,38,93,Self-employed,Mass
CLI_04552,38,19,Self-employed,Premium
CLI_04553,60,97,Unemployed,Mass
CLI_04554,30,65,Business Owner,Mass
CLI_04555,54,109,Salaried,Mass
CLI_04556,50,3,Business Owner,Mass
CLI_04557,41,42,Self-employed,Mass
CLI_04558,61,21,Gig-worker,Mass
CLI_04559,28,99,Salaried,Mass
CLI_04560,34,105,Unemployed,Mass
CLI_04561,21,40,Salaried,Mass-Affluent
CLI_04562,64,67,Self-employed,Private
CLI_04563,42,25,Salaried,Mass
CLI_04564,47,109,Gig-worker,Mass-Affluent
CLI_04565,26,102,Gig-worker,Mass-Affluent
CLI_04566,38,109,Salaried,Mass
CLI_04567,37,55,Salaried,Premium
CLI_04568,36,84,Gig-worker,Private
CLI_04569,36,52,Salaried,Mass
CLI_04570,29,44,Gig-worker,Mass-Affluent
CLI_04571,54,109,Gig-worker,Mass-Affluent
CLI_04572,59,98,Self-employed,Mass
CLI_04573,34,85,Self-employed,Mass
CLI_04574,54,56,Salaried,Premium
CLI_04575,71,55,Salaried,Mass-Affluent
CLI_04576,65,112,Salaried,Mass
CLI_04577,56,87,Unemployed,Mass
CLI_04578,45,70,Unemployed,Premium
CLI_04579,58,115,Salaried,Mass
CLI_04580,52,117,Salaried,Mass-Affluent
CLI_04581,64,77,Unemployed,Mass
CLI_04582,65,113,Unemployed,Mass
CLI_04583,35,87,Unemployed,Mass
CLI_04584,31,73,Self-employed,Mass
CLI_04585,52,81,Gig-worker,Mass
CLI_04586,61,66,Salaried,Mass
CLI_04587,58,19,Gig-worker,Mass-Affluent
CLI_04588,24,83,Gig-worker,Mass
CLI_04589,58,7,Gig-worker,Mass-Affluent
CLI_04590,30,118,Gig-worker,Mass
CLI_04591,35,63,Salaried,Mass
CLI_04592,54,42,Salaried,Mass
CLI_04593,30,42,Gig-worker,Mass
CLI_04594,53,59,Salaried,Private
CLI_04595,48,20,Gig-worker,Mass-Affluent
CLI_04596,19,73,Self-employed,Mass
CLI_04597,33,17,Self-employed,Mass-Affluent
CLI_04598,26,27,Gig-worker,Mass
CLI_04599,26,47,Gig-worker,Mass
CLI_04600,55,2,Salaried,Mass
CLI_04601,28,63,Self-employed,Mass-Affluent
CLI_04602,71,62,Gig-worker,Mass
CLI_04603,73,100,Gig-worker,Premium
CLI_04604,39,19,Unemployed,Mass
CLI_04605,50,17,Gig-worker,Mass
CLI_04606,53,69,Salaried,Private
CLI_04607,62,39,Salaried,Mass
CLI_04608,40,82,Gig-worker,Mass-Affluent
CLI_04609,62,117,Gig-worker,Mass-Affluent
CLI_04610,62,118,Unemployed,Premium
CLI_04611,51,71,Gig-worker,Mass
CLI_04612,26,81,Self-employed,Mass
CLI_04613,41,39,Gig-worker,Mass-Affluent
CLI_04614,25,36,Gig-worker,Mass
CLI_04615,24,40,Gig-worker,Mass
CLI_04616,53,45,Gig-worker,Mass
CLI_04617,35,4,Gig-worker,Mass
CLI_04618,20,102,Salaried,Mass
CLI_04619,45,25,Unemployed,Mass
CLI_04620,23,69,Salaried,Mass
CLI_04621,61,30,Salaried,Mass
CLI_04622,61,76,Salaried,Mass
CLI_04623,38,68,Salaried,Mass-Affluent
CLI_04624,45,88,Gig-worker,Mass-Affluent
CLI_04625,57,29,Salaried,Mass
CLI_04626,71,73,Salaried,Mass
CLI_04627,71,68,Gig-worker,Mass
CLI_04628,18,51,Self-employed,Mass
CLI_04629,53,24,Salaried,Mass-Affluent
CLI_04630,38,14,Gig-worker,Mass-Affluent
CLI_04631,60,69,Self-employed,Premium
CLI_04632,52,18,Business Owner,Mass
CLI_04633,30,42,Self-employed,Mass
CLI_04634,74,57,Salaried,Mass-Affluent
CLI_04635,66,83,Self-employed,Mass
CLI_04636,71,12,Gig-worker,Mass
CLI_04637,71,82,Salaried,Mass
CLI_04638,27,17,Unemployed,Mass
CLI_04639,70,30,Gig-worker,Mass
CLI_04640,61,88,Business Owner,Mass
CLI_04641,64,75,Self-employed,Mass-Affluent
CLI_04642,70,99,Gig-worker,Private
CLI_04643,27,23,Self-employed,Mass
CLI_04644,63,81,Gig-worker,Mass
CLI_04645,30,1,Gig-worker,Mass
CLI_04646,54,79,Unemployed,Premium
CLI_04647,55,32,Self-employed,Mass
CLI_04648,41,9,Unemployed,Premium
CLI_04649,19,15,Unemployed,Mass
CLI_04650,39,28,Business Owner,Mass-Affluent
CLI_04651,34,24,Self-employed,Mass
CLI_04652,53,60,Gig-worker,Mass
CLI_04653,31,35,Salaried,Mass
CLI_04654,27,86,Self-employed,Mass
CLI_04655,52,27,Salaried,Mass-Affluent
CLI_04656,42,83,Salaried,Mass-Affluent
CLI_04657,20,109,Salaried,Mass
CLI_04658,64,76,Unemployed,Private
CLI_04659,55,20,Unemployed,Mass
CLI_04660,34,65,Gig-worker,Private
CLI_04661,29,85,Gig-worker,Mass
CLI_04662,71,49,Self-employed,Premium
CLI_04663,69,109,Gig-worker,Mass
CLI_04664,41,1,Gig-worker,Mass
CLI_04665,46,10,Salaried,Mass
CLI_04666,60,47,Salaried,Mass
CLI_04667,42,59,Gig-worker,Mass
CLI_04668,53,96,Gig-worker,Mass
CLI_04669,43,62,Gig-worker,Private
CLI_04670,55,103,Business Owner,Private
CLI_04671,18,86,Salaried,Private
CLI_04672,37,18,Salaried,Private
CLI_04673,72,112,Gig-worker,Mass-Affluent
CLI_04674,45,46,Salaried,Private
CLI_04675,33,32,Salaried,Premium
CLI_04676,64,27,Salaried,Mass
CLI_04677,34,92,Gig-worker,Mass-Affluent
CLI_04678,57,18,Salaried,Premium
CLI_04679,45,39,Self-employed,Mass-Affluent
CLI_04680,29,49,Gig-worker,Mass
CLI_04681,44,93,Salaried,Mass
CLI_04682,71,82,Self-employed,Mass-Affluent
CLI_04683,70,44,Salaried,Private
CLI_04684,59,72,Self-employed,Mass
CLI_04685,64,54,Unemployed,Mass
CLI_04686,47,95,Salaried,Mass
CLI_04687,58,34,Unemployed,Mass
CLI_04688,51,71,Self-employed,Mass
CLI_04689,54,36,Unemployed,Mass-Affluent
CLI_04690,23,18,Self-employed,Private
CLI_04691,24,38,Salaried,Mass-Affluent
CLI_04692,49,59,Unemployed,Mass
CLI_04693,49,9,Salaried,Premium
CLI_04694,70,73,Salaried,Mass
CLI_04695,42,110,Salaried,Mass
CLI_04696,50,72,Salaried,Mass
CLI_04697,72,51,Gig-worker,Mass-Affluent
CLI_04698,24,35,Self-employed,Mass-Affluent
CLI_04699,69,82,Unemployed,Premium
CLI_04700,74,5,Salaried,Mass
CLI_04701,29,14,Business Owner,Mass
CLI_04702,33,92,Unemployed,Mass
CLI_04703,33,30,Salaried,Mass-Affluent
CLI_04704,60,4,Salaried,Mass-Affluent
CLI_04705,70,39,Self-employed,Mass
CLI_04706,53,84,Gig-worker,Mass
CLI_04707,30,64,Self-employed,Private
CLI_04708,24,25,Self-employed,Premium
CLI_04709,53,28,Gig-worker,Mass
CLI_04710,64,76,Salaried,Mass-Affluent
CLI_04711,68,66,Gig-worker,Mass-Affluent
CLI_04712,26,107,Salaried,Mass
CLI_04713,49,78,Gig-worker,Mass
CLI_04714,28,22,Self-employed,Mass
CLI_04715,25,31,Gig-worker,Mass
CLI_04716,50,23,Business Owner,Mass-Affluent
CLI_04717,40,48,Gig-worker,Mass
CLI_04718,42,20,Self-employed,Mass
CLI_04719,73,38,Self-employed,Mass
CLI_04720,25,55,Business Owner,Mass
CLI_04721,62,68,Self-employed,Mass-Affluent
CLI_04722,39,79,Salaried,Mass
CLI_04723,21,88,Business Owner,Mass
CLI_04724,57,89,Self-employed,Private
CLI_04725,20,1,Salaried,Mass
CLI_04726,46,7,Self-employed,Mass-Affluent
CLI_04727,58,57,Unemployed,Mass
CLI_04728,46,95,Gig-worker,Premium
CLI_04729,51,12,Salaried,Mass-Affluent
CLI_04730,51,106,Self-employed,Mass
CLI_04731,45,5,Self-employed,Mass-Affluent
CLI_04732,30,108,Gig-worker,Mass
CLI_04733,32,50,Salaried,Private
CLI_04734,40,42,Salaried,Mass
CLI_04735,61,102,Self-employed,Mass-Affluent
CLI_04736,43,12,Self-employed,Mass
CLI_04737,21,103,Salaried,Mass-Affluent
CLI_04738,43,18,Salaried,Private
CLI_04739,57,66,Salaried,Premium
CLI_04740,26,74,Self-employed,Mass
CLI_04741,72,79,Salaried,Mass
CLI_04742,22,94,Salaried,Mass
CLI_04743,73,108,Salaried,Mass
CLI_04744,49,17,Gig-worker,Mass
CLI_04745,37,68,Gig-worker,Mass
CLI_04746,67,71,Salaried,Mass
CLI_04747,28,62,Unemployed,Mass
CLI_04748,32,41,Salaried,Mass
CLI_04749,49,95,Salaried,Mass
CLI_04750,45,115,Unemployed,Mass
CLI_04751,39,119,Gig-worker,Mass-Affluent
CLI_04752,58,103,Gig-worker,Mass
CLI_04753,34,119,Salaried,Mass
CLI_04754,43,34,Self-employed,Mass
CLI_04755,61,70,Gig-worker,Mass
CLI_04756,24,114,Self-employed,Mass-Affluent
CLI_04757,59,102,Salaried,Mass
CLI_04758,74,45,Gig-worker,Mass
CLI_04759,43,58,Self-employed,Premium
CLI_04760,42,51,Business Owner,Private
CLI_04761,27,34,Salaried,Mass
CLI_04762,62,44,Self-employed,Mass
CLI_04763,36,15,Salaried,Mass
CLI_04764,28,78,Gig-worker,Mass
CLI_04765,30,70,Salaried,Mass
CLI_04766,70,50,Gig-worker,Mass-Affluent
CLI_04767,25,101,Salaried,Mass
CLI_04768,57,114,Salaried,Premium
CLI_04769,21,32,Salaried,Mass
CLI_04770,64,67,Salaried,Mass
CLI_04771,48,3,Unemployed,Mass-Affluent
CLI_04772,45,86,Business Owner,Mass
CLI_04773,28,86,Self-employed,Mass
CLI_04774,60,74,Salaried,Mass
CLI_04775,18,51,Gig-worker,Mass
CLI_04776,66,67,Self-employed,Mass
CLI_04777,64,76,Business Owner,Mass
CLI_04778,69,93,Gig-worker,Mass
CLI_04779,55,48,Self-employed,Mass
CLI_04780,41,17,Business Owner,Private
CLI_04781,71,7,Unemployed,Mass
CLI_04782,74,13,Salaried,Mass
CLI_04783,64,66,Salaried,Private
CLI_04784,48,4,Gig-worker,Mass-Affluent
CLI_04785,58,10,Gig-worker,Mass
CLI_04786,63,103,Salaried,Mass
CLI_04787,67,88,Salaried,Mass-Affluent
CLI_04788,43,17,Self-employed,Mass
CLI_04789,66,52,Gig-worker,Mass-Affluent
CLI_04790,67,6,Salaried,Private
CLI_04791,22,83,Gig-worker,Mass
CLI_04792,37,69,Self-employed,Mass
CLI_04793,69,96,Self-employed,Mass-Affluent
CLI_04794,58,74,Salaried,Mass
CLI_04795,28,9,Self-employed,Mass
CLI_04796,73,91,Gig-worker,Mass
CLI_04797,71,77,Salaried,Mass-Affluent
CLI_04798,50,83,Self-employed,Mass
CLI_04799,67,21,Salaried,Private
CLI_04800,55,24,Salaried,Mass-Affluent
CLI_04801,44,102,Gig-worker,Mass
CLI_04802,51,4,Salaried,Mass-Affluent
CLI_04803,32,24,Salaried,Mass
CLI_04804,49,59,Self-employed,Mass-Affluent
CLI_04805,38,99,Salaried,Mass
CLI_04806,63,3,Business Owner,Mass
CLI_04807,22,68,Gig-worker,Mass-Affluent
CLI_04808,23,101,Salaried,Mass
CLI_04809,55,40,Salaried,Mass-Affluent
CLI_04810,39,48,Gig-worker,Mass-Affluent
CLI_04811,35,54,Gig-worker,Mass
CLI_04812,31,35,Salaried,Mass
CLI_04813,27,95,Salaried,Premium
CLI_04814,63,56,Self-employed,Mass
CLI_04815,30,108,Salaried,Mass-Affluent
CLI_04816,48,89,Unemployed,Mass-Affluent
CLI_04817,47,40,Self-employed,Premium
CLI_04818,20,77,Gig-worker,Mass-Affluent
CLI_04819,47,68,Salaried,Mass
CLI_04820,23,46,Salaried,Premium
CLI_04821,46,78,Self-employed,Mass-Affluent
CLI_04822,25,13,Salaried,Mass-Affluent
CLI_04823,61,27,Salaried,Mass
CLI_04824,62,6,Gig-worker,Mass
CLI_04825,60,17,Salaried,Mass-Affluent
CLI_04826,61,36,Gig-worker,Mass
CLI_04827,50,104,Self-employed,Mass
CLI_04828,34,113,Gig-worker,Mass
CLI_04829,65,99,Unemployed,Mass
CLI_04830,28,81,Self-employed,Mass
CLI_04831,30,105,Salaried,Mass
CLI_04832,67,2,Salaried,Mass
CLI_04833,28,77,Gig-worker,Mass-Affluent
CLI_04834,48,52,Gig-worker,Mass
CLI_04835,45,66,Salaried,Mass
CLI_04836,61,52,Business Owner,Mass
CLI_04837,23,92,Gig-worker,Mass
CLI_04838,58,43,Salaried,Mass-Affluent
CLI_04839,33,90,Gig-worker,Mass-Affluent
CLI_04840,21,22,Salaried,Mass
CLI_04841,52,111,Self-employed,Mass
CLI_04842,65,107,Gig-worker,Premium
CLI_04843,73,55,Salaried,Mass
CLI_04844,43,67,Salaried,Mass
CLI_04845,74,99,Unemployed,Mass
CLI_04846,29,60,Gig-worker,Mass
CLI_04847,28,58,Business Owner,Mass
CLI_04848,54,12,Salaried,Mass
CLI_04849,42,88,Salaried,Mass
CLI_04850,35,69,Salaried,Mass
CLI_04851,36,84,Gig-worker,Mass
CLI_04852,40,103,Salaried,Mass
CLI_04853,72,39,Salaried,Mass
CLI_04854,55,13,Gig-worker,Mass
CLI_04855,71,41,Gig-worker,Mass
CLI_04856,35,57,Salaried,Mass-Affluent
CLI_04857,43,53,Gig-worker,Mass-Affluent
CLI_04858,23,109,Self-employed,Mass
CLI_04859,21,12,Salaried,Mass
CLI_04860,61,13,Salaried,Mass-Affluent
CLI_04861,68,74,Salaried,Mass
CLI_04862,46,97,Self-employed,Mass
CLI_04863,51,57,Self-employed,Mass-Affluent
CLI_04864,34,40,Salaried,Premium
CLI_04865,60,118,Salaried,Mass
CLI_04866,60,80,Unemployed,Mass
CLI_04867,70,45,Business Owner,Premium
CLI_04868,33,35,Self-employed,Mass
CLI_04869,19,3,Business Owner,Premium
CLI_04870,51,5,Self-employed,Mass
CLI_04871,72,90,Self-employed,Mass
CLI_04872,25,11,Salaried,Mass
CLI_04873,30,71,Gig-worker,Private
CLI_04874,59,117,Salaried,Premium
CLI_04875,25,56,Self-employed,Mass
CLI_04876,47,10,Unemployed,Mass-Affluent
CLI_04877,49,106,Gig-worker,Mass
CLI_04878,53,116,Salaried,Mass-Affluent
CLI_04879,64,34,Salaried,Mass-Affluent
CLI_04880,47,67,Salaried,Mass
CLI_04881,18,72,Salaried,Mass
CLI_04882,60,31,Gig-worker,Private
CLI_04883,56,75,Unemployed,Premium
CLI_04884,34,109,Salaried,Mass
CLI_04885,37,71,Salaried,Mass
CLI_04886,41,109,Gig-worker,Private
CLI_04887,67,66,Salaried,Mass
CLI_04888,39,70,Unemployed,Mass
CLI_04889,46,41,Salaried,Mass
CLI_04890,39,63,Salaried,Premium
CLI_04891,61,32,Salaried,Mass
CLI_04892,26,20,Salaried,Mass
CLI_04893,54,57,Gig-worker,Mass
CLI_04894,27,98,Salaried,Premium
CLI_04895,53,50,Gig-worker,Mass-Affluent
CLI_04896,54,80,Gig-worker,Mass-Affluent
CLI_04897,45,25,Salaried,Mass
CLI_04898,45,12,Salaried,Premium
CLI_04899,59,71,Gig-worker,Mass-Affluent
CLI_04900,60,39,Self-employed,Mass-Affluent
CLI_04901,38,17,Unemployed,Private
CLI_04902,41,45,Salaried,Mass
CLI_04903,59,11,Salaried,Mass-Affluent
CLI_04904,57,70,Salaried,Premium
CLI_04905,19,23,Gig-worker,Mass-Affluent
CLI_04906,72,91,Gig-worker,Mass
CLI_04907,25,110,Self-employed,Mass
CLI_04908,65,70,Self-employed,Mass-Affluent
CLI_04909,44,38,Salaried,Mass
CLI_04910,39,2,Gig-worker,Mass
CLI_04911,54,86,Unemployed,Premium
CLI_04912,44,84,Salaried,Mass
CLI_04913,74,89,Gig-worker,Mass
CLI_04914,46,79,Business Owner,Mass-Affluent
CLI_04915,20,113,Self-employed,Mass
CLI_04916,61,93,Self-employed,Mass
CLI_04917,30,72,Salaried,Mass
CLI_04918,62,37,Gig-worker,Mass
CLI_04919,27,49,Salaried,Mass
CLI_04920,53,52,Gig-worker,Mass
CLI_04921,26,33,Salaried,Mass
CLI_04922,71,22,Self-employed,Mass
CLI_04923,73,114,Self-employed,Mass
CLI_04924,72,111,Gig-worker,Premium
CLI_04925,44,5,Salaried,Mass
CLI_04926,51,103,Salaried,Mass-Affluent
CLI_04927,68,18,Self-employed,Mass
CLI_04928,18,38,Gig-worker,Mass-Affluent
CLI_04929,49,118,Self-employed,Mass-Affluent
CLI_04930,42,117,Salaried,Mass
CLI_04931,46,37,Gig-worker,Mass
CLI_04932,24,94,Self-employed,Mass
CLI_04933,66,115,Gig-worker,Mass-Affluent
CLI_04934,20,95,Gig-worker,Mass
CLI_04935,37,64,Self-employed,Premium
CLI_04936,37,10,Salaried,Mass
CLI_04937,70,79,Salaried,Mass
CLI_04938,47,42,Gig-worker,Mass
CLI_04939,52,48,Salaried,Premium
CLI_04940,52,44,Self-employed,Mass
CLI_04941,66,82,Self-employed,Mass-Affluent
CLI_04942,56,87,Unemployed,Mass
CLI_04943,44,97,Gig-worker,Mass
CLI_04944,43,16,Salaried,Mass-Affluent
CLI_04945,31,54,Salaried,Premium
CLI_04946,34,102,Self-employed,Mass
CLI_04947,35,35,Salaried,Mass
CLI_04948,62,98,Self-employed,Mass-Affluent
CLI_04949,69,28,Self-employed,Mass
CLI_04950,46,2,Salaried,Mass-Affluent
CLI_04951,37,94,Salaried,Mass
CLI_04952,70,13,Gig-worker,Mass
CLI_04953,44,41,Unemployed,Mass-Affluent
CLI_04954,35,80,Salaried,Mass
CLI_04955,21,59,Unemployed,Private
CLI_04956,18,69,Gig-worker,Mass-Affluent
CLI_04957,67,119,Business Owner,Mass-Affluent
CLI_04958,18,92,Salaried,Mass
CLI_04959,43,53,Salaried,Premium
CLI_04960,62,103,Self-employed,Mass-Affluent
CLI_04961,37,45,Unemployed,Mass
CLI_04962,69,20,Gig-worker,Mass
CLI_04963,40,24,Self-employed,Mass
CLI_04964,27,61,Unemployed,Private
CLI_04965,28,91,Salaried,Premium
CLI_04966,58,94,Gig-worker,Premium
CLI_04967,58,58,Unemployed,Mass-Affluent
CLI_04968,22,109,Salaried,Mass
CLI_04969,18,27,Salaried,Mass
CLI_04970,34,26,Self-employed,Mass
CLI_04971,39,7,Salaried,Mass
CLI_04972,51,42,Salaried,Mass
CLI_04973,73,47,Business Owner,Premium
CLI_04974,62,53,Gig-worker,Private
CLI_04975,58,59,Self-employed,Mass
CLI_04976,46,38,Self-employed,Mass-Affluent
CLI_04977,21,69,Salaried,Mass
CLI_04978,22,87,Salaried,Mass
CLI_04979,28,92,Salaried,Mass-Affluent
CLI_04980,73,98,Salaried,Mass
CLI_04981,68,53,Self-employed,Premium
CLI_04982,38,15,Gig-worker,Mass-Affluent
CLI_04983,52,96,Gig-worker,Mass-Affluent
CLI_04984,29,26,Salaried,Mass
CLI_04985,43,48,Salaried,Mass
CLI_04986,68,95,Gig-worker,Mass
CLI_04987,36,19,Gig-worker,Mass-Affluent
CLI_04988,62,9,Salaried,Premium
CLI_04989,24,64,Gig-worker,Mass
CLI_04990,64,93,Salaried,Mass-Affluent
CLI_04991,72,54,Salaried,Mass
CLI_04992,24,51,Self-employed,Mass
CLI_04993,43,39,Salaried,Mass-Affluent
CLI_04994,57,4,Gig-worker,Mass-Affluent
CLI_04995,22,3,Salaried,Mass
CLI_04996,38,64,Salaried,Mass
CLI_04997,31,29,Salaried,Mass
CLI_04998,21,116,Unemployed,Mass
CLI_04999,40,11,Gig-worker,Premium
CLI_05000,59,97,Business Owner,Mass
