application_id,client_id,branch_id,age,segment,employment_type,account_age_months,requested_amount,status,rejection_reason,recommended_action
APP_006903,CLI_01660,BR_029,33,Mass,Salaried,108,42136.68,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_006911,CLI_00343,BR_033,50,Premium,Salaried,84,20470.52,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_006913,CLI_02702,BR_032,58,Mass,Gig-worker,107,21146.08,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_006914,CLI_00976,BR_043,31,Mass,Business Owner,74,35791.63,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_006921,CLI_04605,BR_002,50,Mass,Gig-worker,17,25986.12,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_006923,CLI_01469,BR_038,24,Mass,Gig-worker,80,44002.32,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_006926,CLI_00901,BR_018,74,Mass-Affluent,Unemployed,67,22930.62,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_006927,CLI_03748,BR_022,55,Mass,Gig-worker,87,49321.99,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_006928,CLI_04065,BR_035,47,Mass,Business Owner,21,32059.75,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_006929,CLI_01472,BR_015,38,Mass-Affluent,Business Owner,15,18347.46,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_006930,CLI_03104,BR_007,34,Mass-Affluent,Salaried,73,1826.53,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_006931,CLI_00327,BR_013,20,Mass-Affluent,Self-employed,22,24762.47,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_006932,CLI_00074,BR_042,53,Mass-Affluent,Gig-worker,111,11116.83,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_006933,CLI_00251,BR_036,52,Mass-Affluent,Self-employed,17,32739.95,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_006939,CLI_00302,BR_019,63,Mass,Salaried,58,42264.19,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_006940,CLI_04608,BR_017,40,Mass-Affluent,Gig-worker,82,13730.2,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_006943,CLI_01635,BR_036,47,Private,Self-employed,3,15298.69,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_006945,CLI_02277,BR_042,68,Premium,Self-employed,118,41453.48,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_006947,CLI_02845,BR_041,29,Private,Gig-worker,18,40143.82,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_006949,CLI_04591,BR_006,35,Mass,Salaried,63,18085.06,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_006952,CLI_03936,BR_024,74,Mass,Salaried,3,32764.09,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_006955,CLI_03684,BR_032,28,Mass,Gig-worker,79,42550.91,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_006957,CLI_04762,BR_017,62,Mass,Self-employed,44,2794.83,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_006960,CLI_01286,BR_004,73,Mass,Gig-worker,63,18961.46,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_006962,CLI_00161,BR_023,55,Mass,Self-employed,76,34101.15,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_006963,CLI_02399,BR_049,60,Mass-Affluent,Unemployed,96,4859.28,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_006965,CLI_00018,BR_021,22,Mass,Salaried,15,5207.25,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_006966,CLI_02534,BR_022,43,Mass,Salaried,57,30297.57,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_006967,CLI_04447,BR_001,36,Private,Gig-worker,37,2333.21,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_006970,CLI_02318,BR_018,74,Mass-Affluent,Gig-worker,36,24870.08,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_006973,CLI_00316,BR_006,69,Mass,Salaried,71,16351.33,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_006975,CLI_02212,BR_030,30,Mass-Affluent,Gig-worker,109,32468.21,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_006977,CLI_04528,BR_046,32,Mass-Affluent,Gig-worker,57,35842.13,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_006981,CLI_04821,BR_009,46,Mass-Affluent,Self-employed,78,42273.12,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_006985,CLI_00471,BR_005,50,Mass,Salaried,63,45434.8,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_006987,CLI_02608,BR_023,61,Mass-Affluent,Salaried,108,21161.84,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_006992,CLI_04376,BR_047,18,Mass,Salaried,118,43456.16,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_006994,CLI_01911,BR_035,65,Mass,Unemployed,74,45306.27,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_006995,CLI_00916,BR_019,49,Mass,Gig-worker,74,1128.95,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_006996,CLI_01618,BR_015,26,Mass-Affluent,Salaried,34,31869.42,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_006997,CLI_01684,BR_008,32,Mass,Salaried,64,21210.43,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_007002,CLI_04649,BR_030,19,Mass,Unemployed,15,35447.38,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007008,CLI_02378,BR_022,54,Mass-Affluent,Salaried,13,1130.39,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_007009,CLI_00691,BR_019,61,Mass,Salaried,77,29751.25,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_007011,CLI_02505,BR_041,38,Mass,Salaried,104,37530.0,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007015,CLI_03940,BR_022,52,Mass-Affluent,Business Owner,66,6013.7,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_007016,CLI_04175,BR_024,68,Mass,Self-employed,58,17504.96,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007018,CLI_00551,BR_047,54,Mass-Affluent,Gig-worker,71,40338.19,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007020,CLI_00214,BR_007,29,Mass,Unemployed,80,21444.65,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_007024,CLI_04255,BR_008,54,Mass,Gig-worker,85,43997.27,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007025,CLI_04077,BR_013,43,Mass,Self-employed,38,14048.19,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007028,CLI_02249,BR_050,66,Mass,Gig-worker,114,12031.2,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007033,CLI_04881,BR_046,18,Mass,Salaried,72,6137.71,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007036,CLI_02816,BR_010,50,Mass,Salaried,101,10928.53,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_007038,CLI_04585,BR_045,52,Mass,Gig-worker,81,15135.93,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_007039,CLI_01788,BR_020,74,Mass,Salaried,89,17230.09,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007041,CLI_04318,BR_014,65,Mass,Business Owner,15,13436.46,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007042,CLI_02461,BR_003,33,Mass,Salaried,83,4632.62,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_007045,CLI_02177,BR_006,20,Mass,Salaried,88,34732.8,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_007046,CLI_00877,BR_020,68,Mass,Salaried,94,43888.14,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007047,CLI_03493,BR_035,38,Mass-Affluent,Self-employed,39,6138.09,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007050,CLI_04120,BR_035,51,Premium,Business Owner,26,36339.56,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_007051,CLI_04289,BR_012,49,Premium,Self-employed,56,48541.65,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_007052,CLI_00878,BR_008,34,Private,Self-employed,76,40952.61,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007053,CLI_04486,BR_037,51,Mass-Affluent,Unemployed,60,2728.63,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_007054,CLI_02545,BR_049,22,Mass,Self-employed,54,16516.33,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_007059,CLI_02409,BR_045,60,Mass-Affluent,Salaried,16,15905.94,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007062,CLI_03949,BR_031,30,Mass,Self-employed,77,38799.04,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_007063,CLI_01239,BR_040,46,Premium,Gig-worker,2,7928.76,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007068,CLI_03546,BR_004,66,Mass,Self-employed,86,42760.96,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_007069,CLI_02310,BR_041,56,Mass,Unemployed,80,17123.91,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007075,CLI_04175,BR_031,68,Mass,Self-employed,58,13712.3,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_007077,CLI_02557,BR_028,63,Mass-Affluent,Self-employed,54,16109.19,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007078,CLI_04162,BR_025,73,Mass,Gig-worker,36,35225.96,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007081,CLI_00287,BR_034,50,Premium,Salaried,29,12561.23,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_007082,CLI_03248,BR_032,44,Mass,Salaried,36,37864.15,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007083,CLI_04219,BR_025,68,Mass,Salaried,60,37122.96,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_007091,CLI_00158,BR_009,28,Private,Salaried,81,7784.06,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_007093,CLI_02885,BR_037,18,Mass-Affluent,Salaried,20,24323.17,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_007096,CLI_00153,BR_001,23,Mass,Self-employed,6,30043.55,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007099,CLI_02882,BR_029,53,Mass-Affluent,Business Owner,13,34164.98,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007102,CLI_04081,BR_003,48,Mass-Affluent,Gig-worker,44,21000.04,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007103,CLI_03471,BR_021,65,Mass,Salaried,105,7734.27,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007104,CLI_01056,BR_013,68,Mass-Affluent,Gig-worker,75,31883.9,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_007106,CLI_04149,BR_017,65,Mass-Affluent,Salaried,88,4672.71,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_007107,CLI_02766,BR_035,48,Mass-Affluent,Salaried,39,28338.24,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007109,CLI_04045,BR_003,30,Mass,Unemployed,2,2322.8,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_007110,CLI_02393,BR_045,29,Mass,Business Owner,72,34302.13,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_007112,CLI_00001,BR_003,62,Mass,Business Owner,84,30432.24,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_007114,CLI_03255,BR_048,53,Mass-Affluent,Salaried,29,4962.95,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_007118,CLI_02249,BR_004,66,Mass,Gig-worker,114,14379.59,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007120,CLI_03413,BR_050,58,Mass,Self-employed,43,44825.78,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_007123,CLI_01220,BR_012,50,Mass,Gig-worker,10,14842.36,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007125,CLI_00360,BR_040,53,Mass,Salaried,70,43342.07,Denied,Document Error - Expired or Illegible ID,Fast Update - Request New ID
APP_007126,CLI_02040,BR_024,61,Mass,Self-employed,13,31128.28,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007129,CLI_00334,BR_020,39,Private,Gig-worker,111,34607.16,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_007132,CLI_01418,BR_021,36,Mass,Salaried,113,3065.1,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_007136,CLI_01974,BR_024,39,Mass,Self-employed,94,11887.75,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_007137,CLI_00879,BR_009,22,Mass-Affluent,Salaried,10,44075.57,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007143,CLI_00661,BR_010,61,Mass,Salaried,19,8610.32,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_007144,CLI_03145,BR_045,72,Premium,Gig-worker,11,24605.46,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007146,CLI_04222,BR_048,63,Premium,Gig-worker,15,24357.68,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_007149,CLI_04707,BR_017,30,Private,Self-employed,64,48241.44,Denied,Income - Missing Tax Return,Income Proof - Request Tax Return
APP_007151,CLI_01010,BR_006,27,Premium,Business Owner,107,21882.07,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007153,CLI_01758,BR_043,61,Mass,Gig-worker,90,33133.78,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007154,CLI_01965,BR_002,27,Mass,Salaried,109,6728.93,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007155,CLI_04644,BR_007,63,Mass,Gig-worker,81,15537.25,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_007156,CLI_01192,BR_046,57,Mass,Salaried,34,16368.92,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_007157,CLI_01054,BR_004,72,Mass-Affluent,Salaried,25,30192.95,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_007158,CLI_02842,BR_037,54,Mass-Affluent,Gig-worker,69,29418.86,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_007159,CLI_02405,BR_019,56,Premium,Salaried,75,46251.93,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007162,CLI_01823,BR_030,73,Premium,Salaried,48,44670.2,Denied,Registry Error - Data Mismatch with Tax Authority,Fast Update - ID Verification
APP_007165,CLI_00253,BR_002,58,Mass-Affluent,Self-employed,97,11535.64,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007170,CLI_01929,BR_039,40,Mass-Affluent,Salaried,32,48067.76,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007173,CLI_02986,BR_039,40,Mass,Business Owner,103,42301.47,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_007174,CLI_01923,BR_015,22,Mass-Affluent,Business Owner,63,2189.21,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007175,CLI_03753,BR_003,70,Mass-Affluent,Unemployed,97,7321.62,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007176,CLI_04138,BR_005,60,Mass,Self-employed,47,42437.23,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007180,CLI_04439,BR_040,56,Mass,Self-employed,87,18221.46,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007184,CLI_02389,BR_005,50,Mass,Self-employed,45,14957.74,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007186,CLI_01701,BR_038,59,Mass,Salaried,104,9987.33,Denied,Score - Forgotten Micro-Debt,Credit Recovery - Micro-settlement
APP_007189,CLI_02299,BR_012,19,Mass,Gig-worker,14,5517.67,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007190,CLI_00138,BR_042,19,Mass,Self-employed,96,44836.68,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007191,CLI_02799,BR_031,38,Mass,Gig-worker,77,5907.31,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
APP_007196,CLI_02140,BR_003,33,Mass-Affluent,Self-employed,77,20027.0,Denied,Income - Gig Worker with Inconsistent Cash Flow,Income Proof - Open Finance Connect
APP_007201,CLI_02204,BR_047,59,Mass,Gig-worker,108,34856.68,Denied,Score - Disabled Positive Credit Registry,Credit Recovery - BACEN Education Journey
APP_007205,CLI_03691,BR_043,41,Mass,Self-employed,41,2769.4,Denied,Policy - Debt-to-Income (DTI) > 30%,Restructuring - Add Co-signer or Increase Term
