application_id,client_id,branch_id,requested_amount,status,rejection_reason,application_date,age,account_age_months,employment_type,segment,lost_value,recommended_action,is_rescuable
APP_007701,CLI_04328,BR_026,24987.44,Approved,,2026-08-01,25,95,Self-employed,Mass,0.0,,
APP_007702,CLI_00160,BR_014,4005.59,Approved,,2026-06-08,34,49,Gig-worker,Premium,0.0,,
APP_007703,CLI_00344,BR_048,5688.6,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-15,26,99,Salaried,Mass,5688.6,Restructuring - Add Co-signer or Increase Term,True
APP_007704,CLI_00205,BR_021,20474.73,Denied,Score - Forgotten Micro-Debt,2026-07-21,33,6,Salaried,Private,20474.73,Credit Recovery - Micro-settlement,True
APP_007705,CLI_03043,BR_028,47250.43,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-06-03,45,99,Gig-worker,Mass,47250.43,Restructuring - Add Co-signer or Increase Term,True
APP_007706,CLI_02886,BR_015,45512.27,Approved,,2026-08-02,63,118,Unemployed,Mass,0.0,,
APP_007707,CLI_00305,BR_030,23832.77,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-07,52,62,Salaried,Mass,23832.77,Fast Update - ID Verification,True
APP_007708,CLI_02718,BR_025,7965.77,Denied,Score - Disabled Positive Credit Registry,2026-04-28,57,38,Self-employed,Mass,7965.77,Credit Recovery - BACEN Education Journey,True
APP_007709,CLI_03942,BR_011,9727.28,Denied,Document Error - Expired or Illegible ID,2026-07-12,31,78,Salaried,Private,9727.28,Fast Update - Request New ID,True
APP_007710,CLI_00400,BR_044,19499.76,Approved,,2026-03-22,49,109,Salaried,Mass,0.0,,
APP_007711,CLI_03521,BR_011,11293.64,Denied,Income - Missing Tax Return,2026-07-12,51,29,Gig-worker,Mass-Affluent,11293.64,Income Proof - Request Tax Return,True
APP_007712,CLI_00986,BR_028,5065.8,Denied,Registry Error - Data Mismatch with Tax Authority,2026-05-04,62,35,Salaried,Mass-Affluent,5065.8,Fast Update - ID Verification,True
APP_007713,CLI_01806,BR_005,34015.1,Approved,,2026-05-15,21,7,Gig-worker,Mass-Affluent,0.0,,
APP_007714,CLI_02097,BR_028,29490.98,Approved,,2026-03-07,53,30,Self-employed,Premium,0.0,,
APP_007715,CLI_04302,BR_008,15273.54,Denied,Registry Error - Data Mismatch with Tax Authority,2026-03-27,68,75,Salaried,Mass-Affluent,15273.54,Fast Update - ID Verification,True
APP_007716,CLI_01460,BR_026,39168.47,Denied,Income - Missing Tax Return,2026-04-07,71,52,Gig-worker,Mass,39168.47,Income Proof - Request Tax Return,True
APP_007717,CLI_01346,BR_006,39021.5,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-13,71,94,Salaried,Premium,39021.5,Fast Update - ID Verification,True
APP_007718,CLI_00231,BR_032,25059.1,Approved,,2026-06-10,41,56,Gig-worker,Mass-Affluent,0.0,,
APP_007719,CLI_03783,BR_048,5730.1,Denied,Restriction - Historical Default on Central Bank SCR,2026-06-07,47,94,Salaried,Mass,5730.1,Hard Decline - SCR Restriction,False
APP_007720,CLI_03501,BR_032,46005.0,Approved,,2026-04-22,59,115,Self-employed,Mass,0.0,,
APP_007721,CLI_00883,BR_012,33764.37,Denied,Score - Disabled Positive Credit Registry,2026-08-20,73,80,Gig-worker,Mass-Affluent,33764.37,Credit Recovery - BACEN Education Journey,True
APP_007722,CLI_02774,BR_006,13105.49,Approved,,2026-04-11,72,92,Gig-worker,Mass,0.0,,
APP_007723,CLI_02332,BR_013,30912.27,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-11,48,115,Business Owner,Premium,30912.27,Fast Update - ID Verification,True
APP_007724,CLI_00433,BR_039,20846.05,Approved,,2026-04-16,65,84,Salaried,Mass,0.0,,
APP_007725,CLI_01209,BR_040,32132.13,Approved,,2026-05-06,47,56,Gig-worker,Mass,0.0,,
APP_007726,CLI_02681,BR_044,24219.67,Approved,,2026-07-02,32,101,Salaried,Mass,0.0,,
APP_007727,CLI_02264,BR_034,24788.14,Approved,,2026-04-07,49,73,Salaried,Mass-Affluent,0.0,,
APP_007728,CLI_03003,BR_023,37058.22,Approved,,2026-07-06,34,6,Salaried,Mass,0.0,,
APP_007729,CLI_02413,BR_041,31072.56,Denied,Score - Forgotten Micro-Debt,2026-08-23,55,67,Salaried,Mass,31072.56,Credit Recovery - Micro-settlement,True
APP_007730,CLI_01818,BR_045,4917.68,Denied,Income - Missing Tax Return,2026-08-03,74,19,Self-employed,Mass,4917.68,Income Proof - Request Tax Return,True
APP_007731,CLI_00618,BR_017,4203.3,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-25,22,87,Salaried,Mass,4203.3,Restructuring - Add Co-signer or Increase Term,True
APP_007732,CLI_04493,BR_045,15945.45,Approved,,2026-05-19,66,103,Self-employed,Premium,0.0,,
APP_007733,CLI_02506,BR_048,22082.05,Approved,,2026-04-09,32,72,Salaried,Mass,0.0,,
APP_007734,CLI_00318,BR_001,14485.91,Approved,,2026-06-14,49,10,Self-employed,Mass,0.0,,
APP_007735,CLI_00457,BR_007,32921.53,Approved,,2026-04-10,64,58,Salaried,Mass-Affluent,0.0,,
APP_007736,CLI_00501,BR_013,10560.29,Denied,Score - Disabled Positive Credit Registry,2026-05-18,29,85,Gig-worker,Mass,10560.29,Credit Recovery - BACEN Education Journey,True
APP_007737,CLI_04419,BR_014,35502.91,Denied,Document Error - Expired or Illegible ID,2026-06-10,19,108,Business Owner,Mass,35502.91,Fast Update - Request New ID,True
APP_007738,CLI_02316,BR_017,38884.39,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-19,34,33,Self-employed,Mass,38884.39,Restructuring - Add Co-signer or Increase Term,True
APP_007739,CLI_03875,BR_030,7091.65,Approved,,2026-06-04,18,58,Gig-worker,Mass-Affluent,0.0,,
APP_007740,CLI_04974,BR_048,32889.51,Approved,,2026-06-17,62,53,Gig-worker,Private,0.0,,
APP_007741,CLI_04775,BR_047,48110.36,Approved,,2026-03-10,18,51,Gig-worker,Mass,0.0,,
APP_007742,CLI_01004,BR_049,10448.37,Approved,,2026-08-22,42,49,Salaried,Premium,0.0,,
APP_007743,CLI_04251,BR_034,45555.84,Approved,,2026-04-02,25,61,Self-employed,Premium,0.0,,
APP_007744,CLI_04197,BR_027,30696.35,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-13,34,104,Self-employed,Mass,30696.35,Income Proof - Open Finance Connect,True
APP_007745,CLI_01067,BR_025,29956.3,Approved,,2026-04-28,28,21,Gig-worker,Mass,0.0,,
APP_007746,CLI_04717,BR_044,3544.21,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-20,40,48,Gig-worker,Mass,3544.21,Restructuring - Add Co-signer or Increase Term,True
APP_007747,CLI_01629,BR_035,37666.71,Denied,Score - Disabled Positive Credit Registry,2026-03-20,20,112,Self-employed,Private,37666.71,Credit Recovery - BACEN Education Journey,True
APP_007748,CLI_03235,BR_009,24435.38,Approved,,2026-03-12,21,92,Self-employed,Mass,0.0,,
APP_007749,CLI_02282,BR_006,36337.55,Approved,,2026-07-09,62,78,Unemployed,Mass,0.0,,
APP_007750,CLI_04499,BR_026,40649.87,Denied,Income - Missing Tax Return,2026-07-20,43,9,Self-employed,Mass,40649.87,Income Proof - Request Tax Return,True
APP_007751,CLI_02399,BR_038,26666.02,Denied,Registry Error - Data Mismatch with Tax Authority,2026-07-26,60,96,Unemployed,Mass-Affluent,26666.02,Fast Update - ID Verification,True
APP_007752,CLI_03239,BR_039,13918.57,Approved,,2026-03-16,59,42,Gig-worker,Mass,0.0,,
APP_007753,CLI_04355,BR_027,7937.05,Denied,Registry Error - Data Mismatch with Tax Authority,2026-04-26,52,50,Salaried,Mass-Affluent,7937.05,Fast Update - ID Verification,True
APP_007754,CLI_03670,BR_040,8864.65,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-25,51,69,Self-employed,Mass-Affluent,8864.65,Restructuring - Add Co-signer or Increase Term,True
APP_007755,CLI_04716,BR_031,43479.8,Approved,,2026-05-31,50,23,Business Owner,Mass-Affluent,0.0,,
APP_007756,CLI_01466,BR_003,7055.33,Approved,,2026-08-16,35,99,Self-employed,Private,0.0,,
APP_007757,CLI_01962,BR_024,19850.01,Denied,Document Error - Expired or Illegible ID,2026-07-26,36,25,Salaried,Private,19850.01,Fast Update - Request New ID,True
APP_007758,CLI_00876,BR_015,17379.46,Approved,,2026-03-20,59,94,Self-employed,Mass,0.0,,
APP_007759,CLI_04070,BR_006,43407.33,Approved,,2026-04-19,29,20,Salaried,Mass,0.0,,
APP_007760,CLI_03902,BR_011,24406.98,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-23,72,2,Self-employed,Mass-Affluent,24406.98,Restructuring - Add Co-signer or Increase Term,True
APP_007761,CLI_00543,BR_030,49825.87,Approved,,2026-03-06,46,112,Salaried,Mass,0.0,,
APP_007762,CLI_03517,BR_035,37115.68,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-29,51,49,Self-employed,Mass,37115.68,Income Proof - Open Finance Connect,True
APP_007763,CLI_03866,BR_048,42695.26,Approved,,2026-05-10,70,54,Unemployed,Mass,0.0,,
APP_007764,CLI_04549,BR_038,5834.94,Approved,,2026-08-10,64,70,Gig-worker,Mass,0.0,,
APP_007765,CLI_04500,BR_043,13402.01,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-20,35,17,Gig-worker,Mass-Affluent,13402.01,Income Proof - Open Finance Connect,True
APP_007766,CLI_01019,BR_040,7636.86,Approved,,2026-07-01,51,25,Gig-worker,Mass-Affluent,0.0,,
APP_007767,CLI_01429,BR_029,23717.48,Approved,,2026-03-30,25,103,Salaried,Mass,0.0,,
APP_007768,CLI_04979,BR_023,36196.09,Approved,,2026-08-03,28,92,Salaried,Mass-Affluent,0.0,,
APP_007769,CLI_00575,BR_042,9284.11,Approved,,2026-08-16,47,109,Gig-worker,Mass-Affluent,0.0,,
APP_007770,CLI_01459,BR_042,7378.26,Denied,Income - Missing Tax Return,2026-04-15,54,57,Self-employed,Mass,7378.26,Income Proof - Request Tax Return,True
APP_007771,CLI_01500,BR_003,31115.83,Approved,,2026-08-11,52,23,Gig-worker,Mass,0.0,,
APP_007772,CLI_01492,BR_026,12285.32,Approved,,2026-04-17,22,95,Gig-worker,Mass,0.0,,
APP_007773,CLI_03173,BR_014,24486.93,Approved,,2026-08-05,35,69,Salaried,Mass,0.0,,
APP_007774,CLI_02471,BR_019,3504.77,Approved,,2026-04-27,23,43,Self-employed,Mass-Affluent,0.0,,
APP_007775,CLI_03428,BR_021,34350.03,Approved,,2026-06-07,47,69,Gig-worker,Mass,0.0,,
APP_007776,CLI_02516,BR_021,27524.5,Approved,,2026-05-17,66,25,Salaried,Mass,0.0,,
APP_007777,CLI_03552,BR_009,32723.72,Approved,,2026-04-03,21,62,Gig-worker,Mass,0.0,,
APP_007778,CLI_04207,BR_013,14494.91,Denied,Restriction - Historical Default on Central Bank SCR,2026-07-12,30,86,Salaried,Premium,14494.91,Hard Decline - SCR Restriction,False
APP_007779,CLI_02201,BR_041,14651.55,Approved,,2026-06-13,43,106,Gig-worker,Private,0.0,,
APP_007780,CLI_02965,BR_044,40266.67,Approved,,2026-04-23,54,25,Business Owner,Private,0.0,,
APP_007781,CLI_03314,BR_046,36209.55,Approved,,2026-04-10,73,117,Salaried,Mass,0.0,,
APP_007782,CLI_02928,BR_037,29406.7,Denied,Restriction - Historical Default on Central Bank SCR,2026-04-18,51,92,Unemployed,Mass-Affluent,29406.7,Hard Decline - SCR Restriction,False
APP_007783,CLI_00682,BR_038,31779.03,Denied,Registry Error - Data Mismatch with Tax Authority,2026-06-03,45,98,Salaried,Private,31779.03,Fast Update - ID Verification,True
APP_007784,CLI_04865,BR_045,5608.16,Denied,Document Error - Expired or Illegible ID,2026-03-15,60,118,Salaried,Mass,5608.16,Fast Update - Request New ID,True
APP_007785,CLI_00279,BR_045,42952.39,Approved,,2026-03-22,68,79,Gig-worker,Mass,0.0,,
APP_007786,CLI_04459,BR_024,38725.44,Approved,,2026-07-15,27,62,Salaried,Mass,0.0,,
APP_007787,CLI_01649,BR_038,29934.09,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-09,29,52,Unemployed,Premium,29934.09,Restructuring - Add Co-signer or Increase Term,True
APP_007788,CLI_04697,BR_046,46011.16,Denied,Score - Disabled Positive Credit Registry,2026-05-21,72,51,Gig-worker,Mass-Affluent,46011.16,Credit Recovery - BACEN Education Journey,True
APP_007789,CLI_01159,BR_011,9263.26,Approved,,2026-07-27,38,84,Salaried,Mass,0.0,,
APP_007790,CLI_02342,BR_029,34646.21,Approved,,2026-08-26,29,87,Salaried,Mass-Affluent,0.0,,
APP_007791,CLI_01519,BR_045,48186.11,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-20,19,21,Salaried,Mass,48186.11,Restructuring - Add Co-signer or Increase Term,True
APP_007792,CLI_01839,BR_044,16190.44,Approved,,2026-05-21,34,14,Gig-worker,Mass,0.0,,
APP_007793,CLI_00871,BR_048,1749.32,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-28,50,57,Self-employed,Premium,1749.32,Income Proof - Open Finance Connect,True
APP_007794,CLI_03278,BR_038,37008.51,Approved,,2026-03-07,21,94,Salaried,Mass,0.0,,
APP_007795,CLI_01342,BR_041,1342.04,Approved,,2026-03-14,34,63,Salaried,Mass-Affluent,0.0,,
APP_007796,CLI_02307,BR_017,43754.15,Approved,,2026-03-14,64,36,Self-employed,Mass,0.0,,
APP_007797,CLI_01172,BR_048,3758.76,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-08,25,110,Salaried,Premium,3758.76,Restructuring - Add Co-signer or Increase Term,True
APP_007798,CLI_04073,BR_026,32985.47,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-04,18,7,Gig-worker,Mass,32985.47,Income Proof - Open Finance Connect,True
APP_007799,CLI_01129,BR_026,19482.02,Denied,Score - Forgotten Micro-Debt,2026-06-02,41,43,Salaried,Premium,19482.02,Credit Recovery - Micro-settlement,True
APP_007800,CLI_03628,BR_012,10963.69,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-06,18,71,Self-employed,Mass,10963.69,Income Proof - Open Finance Connect,True
APP_007801,CLI_04000,BR_018,45014.66,Approved,,2026-03-07,62,14,Self-employed,Mass,0.0,,
APP_007802,CLI_03888,BR_009,37566.05,Denied,Income - Missing Tax Return,2026-08-11,36,26,Gig-worker,Mass,37566.05,Income Proof - Request Tax Return,True
APP_007803,CLI_01285,BR_003,17681.59,Denied,Document Error - Expired or Illegible ID,2026-06-05,22,79,Unemployed,Premium,17681.59,Fast Update - Request New ID,True
APP_007804,CLI_00571,BR_010,14923.5,Approved,,2026-08-19,40,63,Gig-worker,Mass,0.0,,
APP_007805,CLI_02865,BR_043,37064.6,Approved,,2026-03-15,32,84,Salaried,Mass,0.0,,
APP_007806,CLI_03985,BR_002,41991.97,Approved,,2026-05-04,30,3,Salaried,Mass,0.0,,
APP_007807,CLI_03142,BR_008,36076.67,Approved,,2026-04-11,34,9,Unemployed,Premium,0.0,,
APP_007808,CLI_01978,BR_043,32359.47,Approved,,2026-03-07,53,78,Gig-worker,Mass-Affluent,0.0,,
APP_007809,CLI_00447,BR_018,12168.31,Approved,,2026-04-25,43,69,Gig-worker,Premium,0.0,,
APP_007810,CLI_04879,BR_039,42787.4,Approved,,2026-07-12,64,34,Salaried,Mass-Affluent,0.0,,
APP_007811,CLI_01281,BR_031,37733.44,Approved,,2026-03-23,61,17,Self-employed,Mass-Affluent,0.0,,
APP_007812,CLI_00637,BR_014,26346.44,Approved,,2026-07-21,26,22,Unemployed,Mass-Affluent,0.0,,
APP_007813,CLI_02974,BR_039,26067.8,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-01,54,107,Self-employed,Mass,26067.8,Restructuring - Add Co-signer or Increase Term,True
APP_007814,CLI_04627,BR_033,28889.48,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-05-29,71,68,Gig-worker,Mass,28889.48,Restructuring - Add Co-signer or Increase Term,True
APP_007815,CLI_00119,BR_029,41585.54,Denied,Score - Forgotten Micro-Debt,2026-03-25,71,48,Salaried,Premium,41585.54,Credit Recovery - Micro-settlement,True
APP_007816,CLI_04162,BR_044,37370.72,Denied,Income - Missing Tax Return,2026-05-24,73,36,Gig-worker,Mass,37370.72,Income Proof - Request Tax Return,True
APP_007817,CLI_02293,BR_033,42956.0,Denied,Income - Missing Tax Return,2026-07-02,47,10,Self-employed,Mass,42956.0,Income Proof - Request Tax Return,True
APP_007818,CLI_02105,BR_035,25856.86,Approved,,2026-05-31,70,118,Self-employed,Mass,0.0,,
APP_007819,CLI_01068,BR_002,31607.8,Approved,,2026-04-02,21,44,Unemployed,Mass,0.0,,
APP_007820,CLI_00424,BR_035,42874.02,Denied,Income - Missing Tax Return,2026-03-30,26,27,Gig-worker,Mass,42874.02,Income Proof - Request Tax Return,True
APP_007821,CLI_03820,BR_032,12383.68,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-08-11,57,92,Salaried,Mass,12383.68,Restructuring - Add Co-signer or Increase Term,True
APP_007822,CLI_04491,BR_036,22757.01,Approved,,2026-08-14,58,92,Salaried,Mass,0.0,,
APP_007823,CLI_01281,BR_046,31411.96,Denied,Income - Missing Tax Return,2026-07-08,61,17,Self-employed,Mass-Affluent,31411.96,Income Proof - Request Tax Return,True
APP_007824,CLI_01820,BR_050,45842.17,Approved,,2026-06-25,58,100,Gig-worker,Mass,0.0,,
APP_007825,CLI_03433,BR_023,1775.96,Approved,,2026-07-16,72,51,Salaried,Mass,0.0,,
APP_007826,CLI_00763,BR_005,11416.08,Approved,,2026-07-09,42,8,Self-employed,Mass-Affluent,0.0,,
APP_007827,CLI_01630,BR_047,12488.07,Denied,Registry Error - Data Mismatch with Tax Authority,2026-08-14,67,1,Unemployed,Premium,12488.07,Fast Update - ID Verification,True
APP_007828,CLI_00443,BR_016,17004.02,Approved,,2026-04-26,46,47,Gig-worker,Mass-Affluent,0.0,,
APP_007829,CLI_03015,BR_040,14807.54,Approved,,2026-07-14,65,77,Salaried,Mass-Affluent,0.0,,
APP_007830,CLI_02582,BR_024,29916.8,Approved,,2026-05-30,21,53,Salaried,Mass,0.0,,
APP_007831,CLI_01498,BR_040,44395.39,Denied,Income - Missing Tax Return,2026-03-22,70,85,Gig-worker,Mass,44395.39,Income Proof - Request Tax Return,True
APP_007832,CLI_04253,BR_028,32211.91,Approved,,2026-03-18,22,23,Gig-worker,Mass-Affluent,0.0,,
APP_007833,CLI_00089,BR_025,12834.8,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-07-06,61,57,Salaried,Mass,12834.8,Restructuring - Add Co-signer or Increase Term,True
APP_007834,CLI_02250,BR_007,43323.89,Denied,Document Error - Expired or Illegible ID,2026-08-26,47,107,Salaried,Private,43323.89,Fast Update - Request New ID,True
APP_007835,CLI_00980,BR_038,31970.24,Approved,,2026-06-15,20,35,Business Owner,Mass,0.0,,
APP_007836,CLI_00462,BR_007,11729.14,Approved,,2026-08-12,22,94,Gig-worker,Mass,0.0,,
APP_007837,CLI_03553,BR_022,18721.66,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-13,63,30,Gig-worker,Mass,18721.66,Income Proof - Open Finance Connect,True
APP_007838,CLI_02757,BR_022,39708.28,Approved,,2026-08-23,47,32,Salaried,Mass-Affluent,0.0,,
APP_007839,CLI_03629,BR_027,37207.63,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-12,72,96,Gig-worker,Mass-Affluent,37207.63,Restructuring - Add Co-signer or Increase Term,True
APP_007840,CLI_02502,BR_033,29252.54,Approved,,2026-05-04,71,92,Salaried,Mass,0.0,,
APP_007841,CLI_00380,BR_045,8093.61,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-04-03,39,22,Self-employed,Premium,8093.61,Restructuring - Add Co-signer or Increase Term,True
APP_007842,CLI_04497,BR_032,40361.18,Approved,,2026-07-15,66,85,Salaried,Mass,0.0,,
APP_007843,CLI_04647,BR_039,16069.58,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-06-13,55,32,Self-employed,Mass,16069.58,Income Proof - Open Finance Connect,True
APP_007844,CLI_02984,BR_032,38808.3,Denied,Score - Forgotten Micro-Debt,2026-07-07,38,21,Salaried,Premium,38808.3,Credit Recovery - Micro-settlement,True
APP_007845,CLI_03061,BR_001,32730.75,Denied,Income - Missing Tax Return,2026-05-03,40,98,Self-employed,Mass-Affluent,32730.75,Income Proof - Request Tax Return,True
APP_007846,CLI_02951,BR_010,13944.34,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-23,21,112,Gig-worker,Mass,13944.34,Income Proof - Open Finance Connect,True
APP_007847,CLI_04541,BR_045,11406.09,Approved,,2026-05-27,43,102,Salaried,Mass,0.0,,
APP_007848,CLI_03731,BR_004,7414.59,Approved,,2026-03-18,52,15,Gig-worker,Mass,0.0,,
APP_007849,CLI_04425,BR_029,12855.37,Approved,,2026-06-07,48,86,Salaried,Mass,0.0,,
APP_007850,CLI_01932,BR_007,8733.62,Denied,Income - Gig Worker with Inconsistent Cash Flow,2026-07-20,49,35,Gig-worker,Mass-Affluent,8733.62,Income Proof - Open Finance Connect,True
APP_007851,CLI_03422,BR_038,31235.51,Approved,,2026-05-02,53,98,Self-employed,Mass-Affluent,0.0,,
APP_007852,CLI_01991,BR_006,30340.37,Approved,,2026-03-26,73,7,Self-employed,Mass-Affluent,0.0,,
APP_007853,CLI_04866,BR_011,29722.43,Approved,,2026-06-23,60,80,Unemployed,Mass,0.0,,
APP_007854,CLI_03857,BR_009,32452.6,Approved,,2026-05-24,38,117,Gig-worker,Mass,0.0,,
APP_007855,CLI_01483,BR_030,40924.44,Approved,,2026-04-23,37,65,Self-employed,Mass-Affluent,0.0,,
APP_007856,CLI_02546,BR_022,45764.08,Approved,,2026-04-22,51,105,Salaried,Mass,0.0,,
APP_007857,CLI_04221,BR_039,12288.4,Denied,Score - Disabled Positive Credit Registry,2026-03-30,38,32,Self-employed,Premium,12288.4,Credit Recovery - BACEN Education Journey,True
APP_007858,CLI_04300,BR_009,29800.95,Approved,,2026-06-04,28,58,Self-employed,Mass,0.0,,
APP_007859,CLI_02816,BR_038,4838.47,Approved,,2026-08-05,50,101,Salaried,Mass,0.0,,
APP_007860,CLI_00643,BR_046,6886.98,Approved,,2026-05-19,54,32,Salaried,Mass,0.0,,
APP_007861,CLI_04686,BR_033,33062.63,Approved,,2026-05-24,47,95,Salaried,Mass,0.0,,
APP_007862,CLI_03919,BR_026,24842.45,Approved,,2026-03-10,18,48,Self-employed,Mass-Affluent,0.0,,
APP_007863,CLI_01587,BR_016,38158.27,Approved,,2026-07-03,53,14,Salaried,Premium,0.0,,
APP_007864,CLI_02410,BR_009,21858.2,Approved,,2026-07-27,67,99,Unemployed,Mass-Affluent,0.0,,
APP_007865,CLI_03850,BR_023,7252.32,Denied,Restriction - Historical Default on Central Bank SCR,2026-05-06,65,49,Unemployed,Mass,7252.32,Hard Decline - SCR Restriction,False
APP_007866,CLI_00055,BR_015,43730.63,Denied,Document Error - Expired or Illegible ID,2026-03-11,32,57,Salaried,Mass,43730.63,Fast Update - Request New ID,True
APP_007867,CLI_00842,BR_019,5061.54,Denied,Score - Forgotten Micro-Debt,2026-07-02,47,92,Salaried,Mass,5061.54,Credit Recovery - Micro-settlement,True
APP_007868,CLI_04588,BR_042,10259.27,Denied,Policy - Debt-to-Income (DTI) > 30%,2026-03-15,24,83,Gig-worker,Mass,10259.27,Restructuring - Add Co-signer or Increase Term,True
